# Epoch, LR, Training Loss, Validation Loss, Validation Error, Best Epoch, Best Validation Error, Test Loss, Test Error
1.000000000000000000e+00 5.000000000000000104e-03 3.953143500124258192e-01 3.601583735300944444e-01 9.234775641025640880e+01 1.000000000000000000e+00 9.234775641025640880e+01 3.602576049474569553e-01 9.275841346153845279e+01
2.000000000000000000e+00 4.908739715099921623e-03 3.601884711655906623e-01 3.591944353702740678e-01 8.244190705128204399e+01 2.000000000000000000e+00 8.244190705128204399e+01 3.592366362229371668e-01 8.385416666666665719e+01
3.000000000000000000e+00 4.819145118119851946e-03 3.602045964085605623e-01 3.556077724848037969e-01 8.456530448717948900e+01 2.000000000000000000e+00 8.244190705128204399e+01 3.592366362229371668e-01 8.385416666666665719e+01
4.000000000000000000e+00 4.731185806828964481e-03 3.601829972428677307e-01 3.544950011448982363e-01 6.591546474358975161e+01 4.000000000000000000e+00 6.591546474358975161e+01 3.550361333749232906e-01 6.748798076923077360e+01
5.000000000000000000e+00 4.644831933899680985e-03 3.601854240711949151e-01 3.575053016344706402e-01 6.622596153846154721e+01 4.000000000000000000e+00 6.591546474358975161e+01 3.550361333749232906e-01 6.748798076923077360e+01
6.000000000000000000e+00 4.560054196779547535e-03 3.601763549630358496e-01 3.553477762601314205e-01 6.295072115384615330e+01 6.000000000000000000e+00 6.295072115384615330e+01 3.553242534399032593e-01 6.301081730769231370e+01
7.000000000000000000e+00 4.476823827747967825e-03 3.601429040566705431e-01 3.530672043561935425e-01 5.234375000000000000e+01 7.000000000000000000e+00 5.234375000000000000e+01 3.530928610991209138e-01 5.261418269230768630e+01
8.000000000000000000e+00 4.395112584154419778e-03 3.601341127437462930e-01 3.536892067163418529e-01 5.729166666666666430e+01 7.000000000000000000e+00 5.234375000000000000e+01 3.530928610991209138e-01 5.261418269230768630e+01
9.000000000000000000e+00 4.314892738834849931e-03 3.601055363454261915e-01 3.492999222034063322e-01 4.258814102564102200e+01 9.000000000000000000e+00 4.258814102564102200e+01 3.496295213699340820e-01 4.359975961538461320e+01
1.000000000000000000e+01 4.236137070702980859e-03 3.601018175682796918e-01 3.516633686346885557e-01 5.237379807692307310e+01 9.000000000000000000e+00 4.258814102564102200e+01 3.496295213699340820e-01 4.359975961538461320e+01
1.100000000000000000e+01 4.158818855513353625e-03 3.600833066601027976e-01 3.488390075090603837e-01 2.845552884615384315e+01 1.100000000000000000e+01 2.845552884615384315e+01 3.490425951969929330e-01 2.974759615384615685e+01
1.200000000000000000e+01 4.082911856792960197e-03 3.600890570940392110e-01 3.520409831633934394e-01 4.763621794871794890e+01 1.100000000000000000e+01 2.845552884615384315e+01 3.490425951969929330e-01 2.974759615384615685e+01
1.300000000000000000e+01 4.008390316938393629e-03 3.600530850396020943e-01 3.489948404140961746e-01 4.421073717948718240e+01 1.100000000000000000e+01 2.845552884615384315e+01 3.490425951969929330e-01 2.974759615384615685e+01
1.400000000000000000e+01 3.935228948475491539e-03 3.600375853755717337e-01 3.467545688916475188e-01 3.906250000000000000e+01 1.100000000000000000e+01 2.845552884615384315e+01 3.490425951969929330e-01 2.974759615384615685e+01
1.500000000000000000e+01 3.863402925478509956e-03 3.600288423809304139e-01 3.489851305882136212e-01 4.381009615384615330e+01 1.100000000000000000e+01 2.845552884615384315e+01 3.490425951969929330e-01 2.974759615384615685e+01
