# Epoch, LR, Training Loss, Validation Loss, Validation Error, Best Epoch, Best Validation Error, Test Loss, Test Error
1.000000000000000000e+00 5.000000000000000104e-03 4.672670035237768138e-01 3.579591806882467253e-01 7.469951923076922640e+01 1.000000000000000000e+00 7.469951923076922640e+01 3.580717922021180999e-01 7.479967948717948900e+01
2.000000000000000000e+00 4.774962930107180294e-03 3.600103984096921783e-01 3.554491698741912842e-01 6.204927884615384670e+01 2.000000000000000000e+00 6.204927884615384670e+01 3.555682790585053543e-01 6.284054487179486870e+01
3.000000000000000000e+00 4.560054196779549270e-03 3.600166875973762615e-01 3.531694664404942396e-01 5.734174679487179560e+01 3.000000000000000000e+00 5.734174679487179560e+01 3.533859776380734452e-01 5.925480769230768630e+01
4.000000000000000000e+00 4.354817949780404041e-03 3.600140087396265787e-01 3.532205331019865890e-01 6.250000000000000000e+01 3.000000000000000000e+00 5.734174679487179560e+01 3.533859776380734452e-01 5.925480769230768630e+01
5.000000000000000000e+00 4.158818855513356227e-03 3.600019042989814899e-01 3.559762017849164017e-01 8.003806089743589780e+01 3.000000000000000000e+00 5.734174679487179560e+01 3.533859776380734452e-01 5.925480769230768630e+01
6.000000000000000000e+00 3.971641173621408630e-03 3.599551964895313372e-01 3.514888722162980428e-01 5.397636217948718240e+01 6.000000000000000000e+00 5.397636217948718240e+01 3.517211671823110564e-01 5.525841346153845990e+01
7.000000000000000000e+00 3.792887875145920136e-03 3.598767536950398527e-01 3.525322813254136434e-01 6.939102564102563520e+01 6.000000000000000000e+00 5.397636217948718240e+01 3.517211671823110564e-01 5.525841346153845990e+01
8.000000000000000000e+00 3.622179800374951755e-03 3.597767428760547670e-01 3.538545293685717574e-01 6.832932692307693401e+01 6.000000000000000000e+00 5.397636217948718240e+01 3.517211671823110564e-01 5.525841346153845990e+01
9.000000000000000000e+00 3.459154854594683956e-03 3.595375528177582880e-01 3.494050315557382103e-01 6.048677884615384670e+01 6.000000000000000000e+00 5.397636217948718240e+01 3.517211671823110564e-01 5.525841346153845990e+01
1.000000000000000000e+01 3.303467240037981714e-03 3.590773185752481611e-01 3.488492614183670293e-01 5.501802884615384670e+01 6.000000000000000000e+00 5.397636217948718240e+01 3.517211671823110564e-01 5.525841346153845990e+01
1.100000000000000000e+01 3.154786722400968173e-03 3.580344130535680902e-01 3.462166526378729348e-01 6.726762820512820440e+01 6.000000000000000000e+00 5.397636217948718240e+01 3.517211671823110564e-01 5.525841346153845990e+01
1.200000000000000000e+01 3.012797930371790677e-03 3.556918119151429303e-01 3.490466223313258287e-01 7.597155448717948900e+01 6.000000000000000000e+00 5.397636217948718240e+01 3.517211671823110564e-01 5.525841346153845990e+01
1.300000000000000000e+01 2.877199686685786781e-03 3.515455083076254872e-01 3.513158372579476829e-01 7.743389423076922640e+01 6.000000000000000000e+00 5.397636217948718240e+01 3.517211671823110564e-01 5.525841346153845990e+01
1.400000000000000000e+01 2.747704369288124938e-03 3.456092608800853672e-01 3.539278457562128888e-01 8.099959935897436480e+01 6.000000000000000000e+00 5.397636217948718240e+01 3.517211671823110564e-01 5.525841346153845990e+01
1.500000000000000000e+01 2.624037301248865334e-03 3.387681463336849053e-01 3.591310244340162883e-01 8.207131410256410220e+01 6.000000000000000000e+00 5.397636217948718240e+01 3.517211671823110564e-01 5.525841346153845990e+01
1.600000000000000000e+01 2.505936168136363613e-03 3.315958324445777983e-01 3.650058378011752369e-01 8.345352564102563520e+01 6.000000000000000000e+00 5.397636217948718240e+01 3.517211671823110564e-01 5.525841346153845990e+01
1.700000000000000000e+01 2.393150461613193988e-03 3.246241994351747318e-01 3.665065207542517189e-01 8.157051282051281760e+01 6.000000000000000000e+00 5.397636217948718240e+01 3.517211671823110564e-01 5.525841346153845990e+01
