False,u,0,0,26.502403846153843
True,u,0,0,36.037660256410255
False,u,1,0,43.52964743589743
True,u,1,0,41.456330128205124
False,u,2,0,45.90344551282051
True,u,2,0,41.706730769230774
False,u,3,0,51.272035256410255
True,u,3,0,42.31770833333333
False,u,4,0,53.395432692307686
True,u,4,0,45.232371794871796
False,u,5,0,55.90945512820513
True,u,5,0,46.70472756410257
