# Epoch, LR, Training Loss, Validation Loss, Validation Error, Best Epoch, Best Validation Error, Test Loss, Test Error
1.000000000000000000e+00 5.000000000000000104e-03 1.170165480830692273e+00 1.166728919897324079e+00 7.817508012820513841e+01 1.000000000000000000e+00 7.817508012820513841e+01 1.166756004859239582e+00 7.805488782051281760e+01
2.000000000000000000e+00 4.497725979436381118e-03 1.169892842803613275e+00 1.166395408984942206e+00 7.748397435897436480e+01 2.000000000000000000e+00 7.748397435897436480e+01 1.166291618958497756e+00 7.754407051282051100e+01
3.000000000000000000e+00 4.045907797219390825e-03 1.169892299754487164e+00 1.168801188468933105e+00 8.823116987179486159e+01 2.000000000000000000e+00 7.748397435897436480e+01 1.166291618958497756e+00 7.754407051282051100e+01
4.000000000000000000e+00 3.639476921991575097e-03 1.169889530921905063e+00 1.166770481146298888e+00 7.789463141025640880e+01 2.000000000000000000e+00 7.748397435897436480e+01 1.166291618958497756e+00 7.754407051282051100e+01
5.000000000000000000e+00 3.273873980720132335e-03 1.169876352173663925e+00 1.166693643117562296e+00 7.776442307692306599e+01 2.000000000000000000e+00 7.748397435897436480e+01 1.166291618958497756e+00 7.754407051282051100e+01
6.000000000000000000e+00 2.944997611297148297e-03 1.169860702598722657e+00 1.168245697632814162e+00 8.272235576923077360e+01 2.000000000000000000e+00 7.748397435897436480e+01 1.166291618958497756e+00 7.754407051282051100e+01
7.000000000000000000e+00 2.649158453141853883e-03 1.169853265284798161e+00 1.166709876977480409e+00 7.470953525641024839e+01 7.000000000000000000e+00 7.470953525641024839e+01 1.166676432658464435e+00 7.415865384615383959e+01
8.000000000000000000e+00 2.383037759667922494e-03 1.169830373424688652e+00 1.166626008657308811e+00 8.074919871794872961e+01 7.000000000000000000e+00 7.470953525641024839e+01 1.166676432658464435e+00 7.415865384615383959e+01
9.000000000000000000e+00 2.143650168327257063e-03 1.169807636082293767e+00 1.164929489294687981e+00 7.273637820512820440e+01 9.000000000000000000e+00 7.273637820512820440e+01 1.164821909024165159e+00 7.163461538461538680e+01
1.000000000000000000e+01 1.928310210581735129e-03 1.169793243216746825e+00 1.165262009852971792e+00 7.292668269230769340e+01 9.000000000000000000e+00 7.273637820512820440e+01 1.164821909024165159e+00 7.163461538461538680e+01
1.100000000000000000e+01 1.734602186109181687e-03 1.169771222552137724e+00 1.164874275525410896e+00 6.980168269230769340e+01 1.100000000000000000e+01 6.980168269230769340e+01 1.164792221326094390e+00 6.901041666666665719e+01
1.200000000000000000e+01 1.560353063290081293e-03 1.169746819262522664e+00 1.164075608436877962e+00 6.966145833333334281e+01 1.200000000000000000e+01 6.966145833333334281e+01 1.163896814370766641e+00 6.791866987179486159e+01
1.300000000000000000e+01 1.403608101970587772e-03 1.169722642390784273e+00 1.163883887804471495e+00 7.025240384615383959e+01 1.200000000000000000e+01 6.966145833333334281e+01 1.163896814370766641e+00 6.791866987179486159e+01
1.400000000000000000e+01 1.262608925036100369e-03 1.169687030549170004e+00 1.164202179664220571e+00 7.270633012820513841e+01 1.200000000000000000e+01 6.966145833333334281e+01 1.163896814370766641e+00 6.791866987179486159e+01
1.500000000000000000e+01 1.135773792800622104e-03 1.169687743515755995e+00 1.162588466436434986e+00 6.672676282051281760e+01 1.500000000000000000e+01 6.672676282051281760e+01 1.162377898509685759e+00 6.585536858974359120e+01
1.600000000000000000e+01 1.021679858928470179e-03 1.169641295247970003e+00 1.162465949853261238e+00 6.636618589743589780e+01 1.600000000000000000e+01 6.636618589743589780e+01 1.162236881561768298e+00 6.607572115384616041e+01
1.700000000000000000e+01 9.190472088338954735e-04 1.169626085571608742e+00 1.162019725029285189e+00 6.390224358974359120e+01 1.700000000000000000e+01 6.390224358974359120e+01 1.161870042483011956e+00 6.371193910256410931e+01
1.800000000000000000e+01 8.267245015001409292e-04 1.169590660746721245e+00 1.161106947140815970e+00 6.588541666666665719e+01 1.700000000000000000e+01 6.390224358974359120e+01 1.161870042483011956e+00 6.371193910256410931e+01
1.900000000000000000e+01 7.436760536467550880e-04 1.169576702334348850e+00 1.160368058926019907e+00 6.233974358974359120e+01 1.900000000000000000e+01 6.233974358974359120e+01 1.160141029419043068e+00 6.131810897435897800e+01
2.000000000000000000e+01 6.689702213543468126e-04 1.169536362944351371e+00 1.160228506112710001e+00 6.126802884615384670e+01 2.000000000000000000e+01 6.126802884615384670e+01 1.159953316052754646e+00 6.027644230769231370e+01
2.100000000000000000e+01 6.017689488109504098e-04 1.169530401994296254e+00 1.159625877172518971e+00 6.012620192307692690e+01 2.100000000000000000e+01 6.012620192307692690e+01 1.159517529683235404e+00 5.958533653846154010e+01
2.200000000000000000e+01 5.413183669370267128e-04 1.169498344823167502e+00 1.159531292242881539e+00 5.894431089743589069e+01 2.200000000000000000e+01 5.894431089743589069e+01 1.159295312869243144e+00 5.858373397435897800e+01
2.300000000000000000e+01 4.869403364237481768e-04 1.169474641805753778e+00 1.158850510915120369e+00 5.935496794871794890e+01 2.200000000000000000e+01 5.894431089743589069e+01 1.159295312869243144e+00 5.858373397435897800e+01
2.400000000000000000e+01 4.380248403137167418e-04 1.169453538397144499e+00 1.157203599428519247e+00 5.668068910256410931e+01 2.400000000000000000e+01 5.668068910256410931e+01 1.156889139077602380e+00 5.602964743589743080e+01
2.500000000000000000e+01 3.940231407834952318e-04 1.169404751657225683e+00 1.155647760782486433e+00 5.406650641025640880e+01 2.500000000000000000e+01 5.406650641025640880e+01 1.155488899120917790e+00 5.416666666666666430e+01
2.600000000000000000e+01 3.544416233602090357e-04 1.169392090708078147e+00 1.157111980976202492e+00 5.604967948717948190e+01 2.500000000000000000e+01 5.406650641025640880e+01 1.155488899120917790e+00 5.416666666666666430e+01
2.700000000000000000e+01 3.188362595161634092e-04 1.169360759163235786e+00 1.155728087975428586e+00 5.345552884615384670e+01 2.700000000000000000e+01 5.345552884615384670e+01 1.155541322170159813e+00 5.310496794871794890e+01
2.800000000000000000e+01 2.868076255224336350e-04 1.169325336835604245e+00 1.154255017256125448e+00 5.257411858974359120e+01 2.800000000000000000e+01 5.257411858974359120e+01 1.153953267977787966e+00 5.137219551282051810e+01
2.900000000000000000e+01 2.579964216825421028e-04 1.169295059514316337e+00 1.154198469259799964e+00 5.303485576923077360e+01 2.800000000000000000e+01 5.257411858974359120e+01 1.153953267977787966e+00 5.137219551282051810e+01
3.000000000000000000e+01 2.320794416806386490e-04 1.169280426149143626e+00 1.154256962812863829e+00 5.140224358974359120e+01 3.000000000000000000e+01 5.140224358974359120e+01 1.154115849580520159e+00 5.156250000000000000e+01
3.100000000000000000e+01 2.087659468280197940e-04 1.169249474325948723e+00 1.153440189667237048e+00 5.000000000000000000e+01 3.100000000000000000e+01 5.000000000000000000e+01 1.153427772032908916e+00 5.034054487179486870e+01
3.200000000000000000e+01 1.877944045340037595e-04 1.169224350890136543e+00 1.152617248205038303e+00 4.922876602564102200e+01 3.200000000000000000e+01 4.922876602564102200e+01 1.152521044780046466e+00 4.940905448717948900e+01
3.300000000000000000e+01 1.689295544130748109e-04 1.169188518526944609e+00 1.152218601642510887e+00 4.933894230769230660e+01 3.200000000000000000e+01 4.922876602564102200e+01 1.152521044780046466e+00 4.940905448717948900e+01
3.400000000000000000e+01 1.519597691156596554e-04 1.169150309781886721e+00 1.153217165898054120e+00 5.256410256410256920e+01 3.200000000000000000e+01 4.922876602564102200e+01 1.152521044780046466e+00 4.940905448717948900e+01
3.500000000000000000e+01 1.366946802761313275e-04 1.169117289918572666e+00 1.152536781934591525e+00 5.102163461538461320e+01 3.200000000000000000e+01 4.922876602564102200e+01 1.152521044780046466e+00 4.940905448717948900e+01
3.600000000000000000e+01 1.229630429457411421e-04 1.169079141315763293e+00 1.151435173474825380e+00 5.029046474358974450e+01 3.200000000000000000e+01 4.922876602564102200e+01 1.152521044780046466e+00 4.940905448717948900e+01
3.700000000000000000e+01 1.106108145535222750e-04 1.169042607084900931e+00 1.150938102832207210e+00 4.938902243589743080e+01 3.200000000000000000e+01 4.922876602564102200e+01 1.152521044780046466e+00 4.940905448717948900e+01
3.800000000000000000e+01 9.949942684479937821e-05 1.168999945593671042e+00 1.149684825004675393e+00 4.832732371794871540e+01 3.800000000000000000e+01 4.832732371794871540e+01 1.149503765962062829e+00 4.792668269230769340e+01
3.900000000000000000e+01 8.950423141177676044e-05 1.168959451651274906e+00 1.149272849926581852e+00 4.631410256410256920e+01 3.900000000000000000e+01 4.631410256410256920e+01 1.149222082052475447e+00 4.642427884615384670e+01
4.000000000000000000e+01 8.051310137804683299e-05 1.168925184686065322e+00 1.148855848190111884e+00 4.690504807692308020e+01 3.900000000000000000e+01 4.631410256410256920e+01 1.149222082052475447e+00 4.642427884615384670e+01
4.100000000000000000e+01 7.242517355060726066e-05 1.168879994931247390e+00 1.148032359587840556e+00 4.663461538461538680e+01 3.900000000000000000e+01 4.631410256410256920e+01 1.149222082052475447e+00 4.642427884615384670e+01
4.200000000000000000e+01 6.514971692875098051e-05 1.168843398026196301e+00 1.148295821287693030e+00 4.672475961538461320e+01 3.900000000000000000e+01 4.631410256410256920e+01 1.149222082052475447e+00 4.642427884615384670e+01
4.300000000000000000e+01 5.860511487667389351e-05 1.168804138664731651e+00 1.148544196899120573e+00 4.700520833333332860e+01 3.900000000000000000e+01 4.631410256410256920e+01 1.149222082052475447e+00 4.642427884615384670e+01
