# Epoch, LR, Training Loss, Validation Loss, Validation Error, Best Epoch, Best Validation Error, Test Loss, Test Error
1.000000000000000000e+00 5.000000000000000104e-03 1.170129059571424435e+00 1.168093461256760834e+00 6.084735576923077360e+01 1.000000000000000000e+00 6.084735576923077360e+01 1.168136610434605593e+00 6.237980769230768630e+01
2.000000000000000000e+00 4.560054196779549270e-03 1.170015203196517195e+00 1.167028913131126888e+00 6.939102564102563520e+01 1.000000000000000000e+00 6.084735576923077360e+01 1.168136610434605593e+00 6.237980769230768630e+01
3.000000000000000000e+00 4.158818855513355360e-03 1.170005672758416049e+00 1.167418548694023617e+00 5.679086538461538680e+01 3.000000000000000000e+00 5.679086538461538680e+01 1.167423943678538079e+00 5.746193910256410931e+01
4.000000000000000000e+00 3.792887875145919269e-03 1.169999501845692125e+00 1.166465349686451436e+00 4.239783653846153300e+01 4.000000000000000000e+00 4.239783653846153300e+01 1.166545797617007496e+00 4.331931089743589780e+01
5.000000000000000000e+00 3.459154854594683089e-03 1.169991483096751717e+00 1.166122994361779686e+00 3.625801282051281760e+01 5.000000000000000000e+00 3.625801282051281760e+01 1.166229237348605396e+00 3.848157051282051100e+01
6.000000000000000000e+00 3.154786722400966872e-03 1.169985409426209655e+00 1.166889925797780281e+00 5.157251602564102200e+01 5.000000000000000000e+00 3.625801282051281760e+01 1.166229237348605396e+00 3.848157051282051100e+01
7.000000000000000000e+00 2.877199686685785480e-03 1.169976744760456100e+00 1.166054508624932762e+00 3.024839743589743435e+01 7.000000000000000000e+00 3.024839743589743435e+01 1.166195498063014035e+00 3.134014423076922995e+01
8.000000000000000000e+00 2.624037301248863599e-03 1.169972040495937504e+00 1.166189982340886111e+00 5.594951923076922640e+01 7.000000000000000000e+00 3.024839743589743435e+01 1.166195498063014035e+00 3.134014423076922995e+01
9.000000000000000000e+00 2.393150461613192254e-03 1.169963962402268631e+00 1.165147941846113921e+00 2.962740384615384315e+01 9.000000000000000000e+00 2.962740384615384315e+01 1.165347395799098962e+00 3.202123397435897800e+01
1.000000000000000000e+01 2.182579161200830491e-03 1.169953656022198807e+00 1.164680928756029132e+00 3.192107371794871540e+01 9.000000000000000000e+00 2.962740384615384315e+01 1.165347395799098962e+00 3.202123397435897800e+01
