False,u,0,0,3.395432692307692
True,u,0,0,6.540464743589744
False,u,10,0,10.606971153846153
True,u,10,0,12.469951923076923
False,u,20,0,13.201121794871796
True,u,20,0,15.064102564102564
False,u,30,0,16.546474358974358
True,u,30,0,15.645032051282051
False,u,40,0,18.37940705128205
True,u,40,0,19.461137820512818
False,u,50,0,25.671073717948715
True,u,50,0,22.005208333333336
