# Train Loss, Validation Loss, Validation Error, Test Error
6.736000795371648309e-01 3.461475318823105107e-01 3.525641025641025550e+01 1.320112179487179560e+01
3.624945578233497723e-01 3.583292403282263283e-01 6.058693910256410931e+01 0.000000000000000000e+00
3.599660575753305114e-01 3.575290781565201859e-01 6.979166666666665719e+01 0.000000000000000000e+00
3.599371468512023164e-01 3.527016295836521986e-01 4.368990384615384670e+01 0.000000000000000000e+00
3.597904680342208783e-01 3.464929419450270554e-01 2.818509615384615685e+01 0.000000000000000000e+00
3.596551157352401162e-01 3.456244380810322148e-01 1.932091346153845990e+01 0.000000000000000000e+00
3.595728988872795573e-01 3.392460621320284586e-01 1.541466346153846168e+01 0.000000000000000000e+00
3.595265246746016663e-01 3.404147063310329901e-01 1.423277243589743613e+01 0.000000000000000000e+00
3.594802769037281354e-01 3.407474133448722964e-01 1.523437500000000000e+01 0.000000000000000000e+00
3.594288740761396594e-01 3.386965080713614240e-01 1.561498397435897267e+01 0.000000000000000000e+00
3.594027035120057056e-01 3.394328138002982720e-01 1.316105769230769340e+01 0.000000000000000000e+00
3.593673035320712472e-01 3.372024060823978764e-01 1.271033653846153832e+01 0.000000000000000000e+00
3.593344467260488617e-01 3.377596296561070077e-01 1.407251602564102733e+01 0.000000000000000000e+00
3.592828217621256703e-01 3.364393302263357644e-01 1.312099358974359120e+01 0.000000000000000000e+00
3.592575061430291483e-01 3.349486665847973832e-01 1.369190705128205110e+01 0.000000000000000000e+00
3.592376750598593182e-01 3.365596127815735916e-01 1.335136217948718063e+01 0.000000000000000000e+00
3.591898437498546315e-01 3.388135589850254648e-01 1.327123397435897267e+01 0.000000000000000000e+00
3.591503264518772776e-01 3.378578714835338004e-01 1.370192307692307843e+01 0.000000000000000000e+00
3.591344518814145181e-01 3.373770473095086819e-01 1.311097756410256387e+01 0.000000000000000000e+00
3.591386628223628419e-01 3.378879909331982123e-01 1.403245192307692157e+01 0.000000000000000000e+00
3.591043597859580605e-01 3.374989968843949417e-01 1.435296474358974450e+01 0.000000000000000000e+00
3.590454522611164490e-01 3.382192437465374457e-01 1.359174679487179560e+01 0.000000000000000000e+00
3.590484741984343864e-01 3.374805003404617310e-01 1.441306089743589780e+01 0.000000000000000000e+00
3.590140947663202353e-01 3.349780661937518111e-01 1.359174679487179560e+01 0.000000000000000000e+00
3.590060713996247599e-01 3.361363200805125850e-01 1.509415064102564230e+01 0.000000000000000000e+00
3.589635244229944511e-01 3.367386143176983593e-01 1.492387820512820440e+01 0.000000000000000000e+00
3.589205324468089375e-01 3.354621525758352263e-01 1.443309294871794890e+01 0.000000000000000000e+00
3.589143615852041780e-01 3.350070554476518025e-01 1.681690705128205110e+01 0.000000000000000000e+00
3.588848114013671875e-01 3.374817971235666292e-01 1.830929487179487225e+01 0.000000000000000000e+00
3.588691638373747161e-01 3.355252383611140865e-01 1.625600961538461320e+01 0.000000000000000000e+00
3.588599765082685078e-01 3.383745279831764097e-01 1.640625000000000000e+01 0.000000000000000000e+00
3.588080244820292530e-01 3.363554714581905025e-01 1.730769230769230660e+01 0.000000000000000000e+00
3.588217048746783489e-01 3.374413977830837963e-01 1.782852564102564230e+01 0.000000000000000000e+00
3.587802861885326933e-01 3.357917039822309602e-01 1.670673076923076650e+01 0.000000000000000000e+00
3.587720783927091928e-01 3.364438410752859099e-01 1.794871794871794890e+01 0.000000000000000000e+00
3.587184385192103697e-01 3.381826166923229682e-01 1.745793269230769340e+01 0.000000000000000000e+00
3.587494498527631359e-01 3.376025461997741450e-01 1.744791666666666430e+01 0.000000000000000000e+00
3.586555715196016458e-01 3.366875862463926672e-01 1.825921474358974450e+01 0.000000000000000000e+00
3.586781298968850229e-01 3.376311121078637845e-01 2.017227564102564230e+01 0.000000000000000000e+00
3.586510341341902497e-01 3.369872696124590616e-01 1.901041666666666430e+01 0.000000000000000000e+00
3.586254884738747650e-01 3.378743418516256813e-01 1.947115384615384670e+01 0.000000000000000000e+00
3.585980555088054689e-01 3.358771373064090016e-01 1.761818910256410220e+01 0.000000000000000000e+00
3.586117841666791595e-01 3.369200760737443567e-01 2.012219551282051100e+01 0.000000000000000000e+00
3.585336690814029947e-01 3.365008987677403085e-01 2.060296474358974450e+01 0.000000000000000000e+00
3.585376847081068186e-01 3.376146314235833890e-01 2.025240384615384670e+01 0.000000000000000000e+00
3.584968402073150928e-01 3.374161662963720554e-01 1.985176282051281760e+01 0.000000000000000000e+00
3.585347613910349618e-01 3.381422784848091001e-01 2.174479166666666430e+01 0.000000000000000000e+00
3.585116393318990569e-01 3.376946984193263668e-01 2.081330128205128460e+01 0.000000000000000000e+00
3.584742894259894674e-01 3.372690964203614583e-01 2.108373397435897445e+01 0.000000000000000000e+00
3.584440297469860259e-01 3.368232173797411910e-01 2.167467948717948900e+01 0.000000000000000000e+00
3.584863369784704323e-01 3.360100186023956548e-01 2.061298076923076650e+01 0.000000000000000000e+00
3.584535801374330588e-01 3.374126786604905726e-01 2.074318910256410220e+01 0.000000000000000000e+00
3.583958600170728537e-01 3.369742364455491912e-01 2.179487179487179560e+01 0.000000000000000000e+00
3.583835470058568951e-01 3.370592620892402524e-01 2.141426282051281760e+01 0.000000000000000000e+00
3.583511122479671185e-01 3.364246938473138826e-01 2.271634615384615330e+01 0.000000000000000000e+00
3.583025640467318307e-01 3.362671006948519947e-01 2.290665064102564230e+01 0.000000000000000000e+00
3.583194805172885133e-01 3.386318947260196222e-01 2.503004807692307665e+01 0.000000000000000000e+00
3.583457133937172912e-01 3.377417792112399342e-01 2.280649038461538680e+01 0.000000000000000000e+00
3.582804908657946097e-01 3.371712622734216458e-01 2.218549679487179560e+01 0.000000000000000000e+00
3.583091479249116973e-01 3.378093208257968438e-01 2.425881410256410220e+01 0.000000000000000000e+00
3.582689523151734723e-01 3.377504612390811456e-01 2.487980769230769340e+01 0.000000000000000000e+00
3.582746810302501750e-01 3.380873214740019450e-01 2.530048076923077005e+01 0.000000000000000000e+00
3.582705409425060994e-01 3.381298956198570127e-01 2.343750000000000000e+01 0.000000000000000000e+00
3.582581933678650188e-01 3.376810233562420605e-01 2.373798076923076650e+01 0.000000000000000000e+00
3.582576324663511169e-01 3.381819316209890847e-01 2.285657051282051100e+01 0.000000000000000000e+00
3.582318595633274261e-01 3.372745743164649590e-01 2.311698717948718240e+01 0.000000000000000000e+00
3.582410610121924965e-01 3.374314205004618761e-01 2.333733974358974450e+01 0.000000000000000000e+00
3.581698130725360363e-01 3.379492817016748196e-01 2.430889423076923350e+01 0.000000000000000000e+00
