# Train Loss, Validation Loss, Validation Error, Test Error
3.875973465063246581e-01 3.557712756670438070e-01 7.935697115384616041e+01 2.569110576923077005e+01
3.603837994267662936e-01 3.598428460267873996e-01 8.632812500000000000e+01 0.000000000000000000e+00
3.604737561659879796e-01 3.605677191263589876e-01 9.127604166666665719e+01 0.000000000000000000e+00
3.604437411878722020e-01 3.584978450567294361e-01 7.784455128205127039e+01 0.000000000000000000e+00
3.604287830252484448e-01 3.595893875910685655e-01 8.645833333333334281e+01 0.000000000000000000e+00
3.604427734502108627e-01 3.602339319693736441e-01 8.943309294871795601e+01 0.000000000000000000e+00
3.604422505331565940e-01 3.598369081050921681e-01 9.114583333333334281e+01 0.000000000000000000e+00
3.604166567564968116e-01 3.603521207204231636e-01 8.796073717948718240e+01 0.000000000000000000e+00
3.604081397853701740e-01 3.601126017478796237e-01 8.692908653846154721e+01 0.000000000000000000e+00
3.603949000737274311e-01 3.596536776958367820e-01 8.424479166666665719e+01 0.000000000000000000e+00
3.603973258211909392e-01 3.616740971039503205e-01 9.171674679487179560e+01 0.000000000000000000e+00
3.603767412434141226e-01 3.614714092169052373e-01 8.838141025641024839e+01 0.000000000000000000e+00
3.603811336150131162e-01 3.617620789087735433e-01 9.640424679487179560e+01 0.000000000000000000e+00
3.603583685754532806e-01 3.606309222105221757e-01 9.408052884615383959e+01 0.000000000000000000e+00
3.603497290587329704e-01 3.620309187815739516e-01 9.101562500000000000e+01 0.000000000000000000e+00
3.603577135377619700e-01 3.583217412233352661e-01 9.042467948717948900e+01 0.000000000000000000e+00
3.603523397092598946e-01 3.604190475665606241e-01 9.572315705128204399e+01 0.000000000000000000e+00
3.603300403010653574e-01 3.589079437347558743e-01 8.186097756410256920e+01 0.000000000000000000e+00
3.603218477593368441e-01 3.597432959538239827e-01 8.366386217948718240e+01 0.000000000000000000e+00
3.603380806295268246e-01 3.594474337804011710e-01 9.118589743589743080e+01 0.000000000000000000e+00
3.603062233083458854e-01 3.599447791392986762e-01 8.885216346153845279e+01 0.000000000000000000e+00
3.603103706486014413e-01 3.574328479858545071e-01 8.405448717948718240e+01 0.000000000000000000e+00
3.602953740062723176e-01 3.593687976782138360e-01 8.643830128205127039e+01 0.000000000000000000e+00
3.602989014223157982e-01 3.593488843777241093e-01 9.085536858974359120e+01 0.000000000000000000e+00
3.602966378820708360e-01 3.604527585781537313e-01 8.909254807692306599e+01 0.000000000000000000e+00
3.602812832827309575e-01 3.589651412688769083e-01 8.712940705128204399e+01 0.000000000000000000e+00
3.602532013562548818e-01 3.603258270483750692e-01 8.692908653846154721e+01 0.000000000000000000e+00
3.602636367471582224e-01 3.605658973638827813e-01 8.881209935897436480e+01 0.000000000000000000e+00
3.602674693228250513e-01 3.583378661901522877e-01 7.950721153846154721e+01 0.000000000000000000e+00
3.602548552804203941e-01 3.582192265834563960e-01 8.219150641025640880e+01 0.000000000000000000e+00
3.602466308119067206e-01 3.598349228119238630e-01 9.124599358974359120e+01 0.000000000000000000e+00
3.602498081404281738e-01 3.590969462425280812e-01 8.698918269230769340e+01 0.000000000000000000e+00
3.602403369713499948e-01 3.584388051277551668e-01 8.118990384615383959e+01 0.000000000000000000e+00
3.602214972806503379e-01 3.600935599742791648e-01 9.084535256410256920e+01 0.000000000000000000e+00
3.602218744176697851e-01 3.596864487880315764e-01 8.435496794871795601e+01 0.000000000000000000e+00
3.602165134855542239e-01 3.569040680542970301e-01 8.133012820512820440e+01 0.000000000000000000e+00
3.602181305607638495e-01 3.584303561693582552e-01 8.334334935897436480e+01 0.000000000000000000e+00
3.602062365167351676e-01 3.576158598447457537e-01 8.144030448717948900e+01 0.000000000000000000e+00
3.602040607377468007e-01 3.596503555010526765e-01 7.928685897435897800e+01 0.000000000000000000e+00
3.602004221763955294e-01 3.588954141506782158e-01 8.936298076923077360e+01 0.000000000000000000e+00
3.602056825406340645e-01 3.578793433232185239e-01 8.356370192307693401e+01 0.000000000000000000e+00
3.601869264071485555e-01 3.578091710805892944e-01 8.661858974358975161e+01 0.000000000000000000e+00
3.601912226243670356e-01 3.606291310145304796e-01 9.086538461538461320e+01 0.000000000000000000e+00
3.601821871496826977e-01 3.614267099362153401e-01 9.577323717948718240e+01 0.000000000000000000e+00
3.601755748641299326e-01 3.600028302424993498e-01 8.899238782051281760e+01 0.000000000000000000e+00
3.601747059738301115e-01 3.591587658111865533e-01 8.646834935897436480e+01 0.000000000000000000e+00
3.601773536079619364e-01 3.578033156884022348e-01 7.959735576923077360e+01 0.000000000000000000e+00
3.601556350009508245e-01 3.611038632881947152e-01 9.632411858974359120e+01 0.000000000000000000e+00
3.601514824393044489e-01 3.583380167300884711e-01 8.062900641025640880e+01 0.000000000000000000e+00
3.601548928602871791e-01 3.592906173987266416e-01 8.146033653846154721e+01 0.000000000000000000e+00
3.601389438153270728e-01 3.569557792865313273e-01 8.188100961538461320e+01 0.000000000000000000e+00
3.601513972363797333e-01 3.595040956368812934e-01 9.028445512820513841e+01 0.000000000000000000e+00
3.601416844919503313e-01 3.596563419470420464e-01 8.490584935897436480e+01 0.000000000000000000e+00
3.601536049421532604e-01 3.590799577725239389e-01 8.613782051282051100e+01 0.000000000000000000e+00
3.601391000680655430e-01 3.577118118604024066e-01 7.743389423076922640e+01 0.000000000000000000e+00
3.601357157241149021e-01 3.568800989633951204e-01 7.664262820512820440e+01 0.000000000000000000e+00
3.601386534670988904e-01 3.588357747365266692e-01 8.794070512820513841e+01 0.000000000000000000e+00
3.601255236440394358e-01 3.578532082148087601e-01 7.442908653846154721e+01 0.000000000000000000e+00
3.601292407207460355e-01 3.594564680869762885e-01 7.948717948717948900e+01 0.000000000000000000e+00
3.601269475128276998e-01 3.593430301317802056e-01 9.088541666666665719e+01 0.000000000000000000e+00
3.601126866377740710e-01 3.599214301659510729e-01 8.637820512820513841e+01 0.000000000000000000e+00
3.601208354784063426e-01 3.591465380711433286e-01 8.082932692307693401e+01 0.000000000000000000e+00
3.601050395593346498e-01 3.570158206499539633e-01 7.174479166666665719e+01 0.000000000000000000e+00
3.601155039147440062e-01 3.588399428587693563e-01 8.455528846153845279e+01 0.000000000000000000e+00
3.601071885282016716e-01 3.593184699614842548e-01 8.706931089743589780e+01 0.000000000000000000e+00
3.601031950768457390e-01 3.583339288448675886e-01 8.357371794871795601e+01 0.000000000000000000e+00
3.601092258580477767e-01 3.586922796108784062e-01 7.704326923076922640e+01 0.000000000000000000e+00
3.600994365431937072e-01 3.597649546005787236e-01 7.810496794871795601e+01 0.000000000000000000e+00
3.600904623188647125e-01 3.602533332812480338e-01 9.659455128205127039e+01 0.000000000000000000e+00
